Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766507968,900,,Aggregated,28.000000,0.000000,11000,12000,15000,15000,16000,17000,17000,18000,19000,19000,19000,558,0,11000.0,10469.266257243722,3459.306647999938,18581.31298500007,84527.48387096774
1766507969,900,,Aggregated,29.100000,0.000000,11000,13000,15000,16000,16000,17000,18000,19000,20000,20000,20000,574,0,11000.0,10661.40507803484,3459.306647999938,19988.27728599986,84497.85191637631
1766507970,900,,Aggregated,29.400000,0.000000,12000,14000,16000,16000,17000,20000,20000,20000,21000,21000,21000,622,0,12000.0,11325.880691075561,3459.306647999938,20535.915213999942,84433.29742765274
1766507971,900,,Aggregated,25.100000,0.000000,12000,15000,16000,17000,19000,20000,21000,21000,21000,21000,21000,671,0,12000.0,11912.267067652756,3459.306647999938,20997.35028100008,84423.77645305514
1766507972,900,,Aggregated,23.600000,0.000000,12000,16000,16000,17000,20000,20000,21000,21000,22000,22000,22000,694,0,12000.0,12184.511448569161,3459.306647999938,21903.344283000024,84394.47694524495
1766507973,900,,Aggregated,25.700000,0.000000,12000,16000,16000,17000,20000,20000,21000,22000,23000,23000,23000,706,0,12000.0,12324.572017749293,3459.306647999938,22883.315413999982,84388.53966005666
1766507974,900,,Aggregated,28.500000,0.000000,12000,16000,17000,17000,20000,21000,22000,23000,24000,24000,24000,714,0,12000.0,12447.93473137535,3459.306647999938,23996.395467999944,84358.14145658263
1766507975,900,,Aggregated,29.400000,0.000000,12000,16000,17000,18000,20000,21000,24000,25000,25000,25000,25000,745,0,12000.0,12869.622099187925,3459.306647999938,24999.891337999998,84393.75167785234
1766507976,900,,Aggregated,27.900000,0.000000,13000,16000,18000,20000,21000,24000,25000,25000,26000,26000,26000,791,0,13000.0,13432.005369804056,3459.306647999938,25794.850920000044,84380.10240202276
1766507977,900,,Aggregated,24.100000,0.000000,14000,17000,20000,20000,21000,25000,26000,26000,26000,26000,26000,828,0,14000.0,13923.583895277796,3459.306647999938,26490.560654999856,84345.59420289854
1766507978,900,,Aggregated,25.300000,0.000000,15000,17000,20000,20000,24000,26000,26000,27000,27000,27000,27000,850,0,15000.0,14239.96654722825,3459.306647999938,26935.812301999933,84321.16235294117
1766507979,900,,Aggregated,27.100000,0.000000,15000,17000,20000,20000,24000,26000,27000,27000,28000,28000,28000,857,0,15000.0,14341.925609278893,3459.306647999938,27828.016753999917,84282.85297549592
1766507980,900,,Aggregated,29.000000,0.000000,15000,18000,20000,21000,25000,26000,28000,29000,29000,29000,29000,883,0,15000.0,14729.311866396392,3459.306647999938,28912.26473099982,84259.82559456398
1766507981,900,,Aggregated,29.100000,0.000000,16000,19000,20000,21000,26000,27000,29000,30000,30000,30000,30000,914,0,15000.0,15185.47399011271,3459.306647999938,29970.938896999996,84271.3249452954
1766507982,900,,Aggregated,26.700000,0.000000,16000,20000,21000,24000,26000,30000,30000,30000,31000,31000,31000,964,0,16000.0,15885.596657658734,3459.306647999938,30948.339466000107,84255.0041493776
1766507983,900,,Aggregated,24.800000,0.000000,16000,20000,21000,25000,28000,30000,31000,31000,32000,32000,32000,989,0,16000.0,16259.441031574339,3459.306647999938,31515.453289000106,84271.74115267947
1766507984,900,,Aggregated,26.500000,0.000000,16000,20000,22000,25000,29000,30000,31000,31000,32000,32000,32000,1003,0,16000.0,16470.384385868412,3459.306647999938,31829.916565000076,84282.83349950149
1766507985,900,,Aggregated,27.900000,0.000000,16000,20000,24000,25000,29000,31000,31000,32000,33000,33000,33000,1021,0,16000.0,16721.36407421647,3459.306647999938,33018.727506,84274.24387855043
1766507986,900,,Aggregated,29.300000,0.000000,16000,20000,24000,25000,30000,31000,32000,33000,34000,34000,34000,1041,0,16000.0,16929.721204040357,3459.306647999938,33770.30165099996,84297.59846301633
1766507987,900,,Aggregated,28.000000,0.000000,17000,21000,25000,26000,29000,31000,32000,33000,34000,34000,34000,1092,0,17000.0,17394.447853619975,3459.306647999938,34479.10877399999,84257.88919413919
1766507988,900,,Aggregated,25.000000,0.000000,17000,21000,25000,26000,29000,31000,32000,33000,34000,34000,34000,1121,0,17000.0,17634.47844767351,3459.306647999938,34479.10877399999,84237.70115967887
1766507989,900,,Aggregated,25.500000,0.000000,17000,22000,26000,26000,29000,31000,32000,33000,34000,34000,34000,1150,0,17000.0,17871.999386126103,3459.306647999938,34479.10877399999,84276.57913043478
1766507990,900,,Aggregated,26.800000,0.000000,18000,24000,26000,27000,29000,31000,32000,33000,38000,38000,38000,1161,0,18000.0,17978.70256101035,3459.306647999938,37932.85945599996,84280.52196382429
1766507991,900,,Aggregated,29.000000,0.000000,18000,24000,26000,27000,29000,31000,32000,33000,39000,39000,39000,1183,0,18000.0,18157.826348005085,3459.306647999938,38656.96444699984,84272.20625528318
1766507992,900,,Aggregated,28.200000,0.000000,19000,25000,26000,27000,29000,31000,32000,33000,39000,39000,39000,1216,0,19000.0,18388.09687317107,3459.306647999938,38656.96444699984,84307.2927631579
1766507993,900,,Aggregated,27.700000,0.000000,20000,25000,26000,27000,29000,31000,32000,33000,39000,40000,40000,1257,0,20000.0,18657.118855490873,3459.306647999938,40446.21534600014,84293.38583929992
1766507994,900,,Aggregated,24.800000,0.000000,20000,25000,26000,27000,29000,31000,32000,33000,39000,40000,40000,1287,0,20000.0,18850.10475900002,3459.306647999938,40446.21534600014,84291.61305361305
1766507995,900,,Aggregated,26.200000,0.000000,20000,25000,26000,27000,29000,31000,32000,33000,39000,40000,40000,1309,0,20000.0,18985.10698301377,3459.306647999938,40446.21534600014,84305.9320091673
1766507996,900,,Aggregated,27.000000,0.000000,20000,26000,27000,27000,29000,31000,32000,33000,39000,40000,40000,1326,0,20000.0,19086.19910489897,3459.306647999938,40446.21534600014,84311.78280542986
1766507997,900,,Aggregated,28.700000,0.000000,20000,26000,27000,27000,29000,31000,32000,33000,40000,44000,44000,1348,0,20000.0,19209.741189761895,3459.306647999938,44171.571237000084,84297.05786350148
1766507998,900,,Aggregated,28.000000,0.000000,21000,26000,27000,27000,29000,31000,32000,33000,46000,46000,46000,1387,0,21000.0,19444.79330209375,3459.306647999938,45642.48986000007,84261.15789473684
1766507999,900,,Aggregated,26.200000,0.000000,21000,26000,27000,27000,29000,31000,32000,33000,46000,46000,46000,1417,0,21000.0,19601.055405752315,3459.306647999938,45642.48986000007,84246.63937896966
1766508000,900,,Aggregated,26.600000,0.000000,21000,26000,27000,27000,29000,30000,32000,33000,46000,46000,46000,1445,0,21000.0,19744.724345170256,3459.306647999938,45642.48986000007,84249.46020761246
1766508001,900,,Aggregated,26.700000,0.000000,21000,26000,27000,27000,29000,30000,32000,33000,46000,48000,48000,1462,0,21000.0,19844.799409047897,3459.306647999938,48416.05023700003,84248.87688098496
1766508002,900,,Aggregated,28.000000,0.000000,21000,26000,27000,27000,29000,31000,32000,34000,49000,50000,50000,1486,0,21000.0,19996.708522117107,3459.306647999938,49942.56874500002,84258.65948855989
1766508003,900,,Aggregated,28.000000,0.000000,23000,26000,27000,27000,29000,30000,32000,34000,50000,50000,50000,1521,0,23000.0,20157.160929560836,3459.306647999938,50402.44061400017,84277.6285338593
1766508004,900,,Aggregated,27.700000,0.000000,24000,26000,27000,27000,29000,30000,32000,34000,50000,51000,51000,1550,0,24000.0,20291.6846923097,3459.306647999938,51284.331452999824,84274.98774193549
1766508005,900,,Aggregated,26.200000,0.000000,24000,26000,27000,27000,28000,30000,32000,34000,50000,51000,51000,1575,0,24000.0,20395.016657594304,3459.306647999938,51284.331452999824,84285.18857142857
1766508006,900,,Aggregated,27.000000,0.000000,25000,26000,27000,27000,28000,30000,32000,34000,50000,51000,51000,1606,0,25000.0,20518.972993545467,3459.306647999938,51284.331452999824,84255.32689912827
1766508007,900,,Aggregated,26.600000,0.000000,25000,26000,27000,27000,28000,30000,32000,34000,51000,55000,55000,1625,0,25000.0,20607.48355160678,3459.306647999938,54549.36864699994,84257.43692307692
1766508008,900,,Aggregated,28.400000,0.000000,25000,26000,27000,27000,28000,30000,32000,34000,55000,56000,56000,1654,0,25000.0,20721.61756548973,3459.306647999938,55805.38540800012,84266.8361547763
1766508009,900,,Aggregated,28.400000,0.000000,25000,26000,27000,27000,28000,30000,32000,34000,55000,56000,56000,1685,0,25000.0,20823.481687255782,3459.306647999938,55805.38540800012,84267.16261127597
1766508010,900,,Aggregated,26.300000,0.000000,25000,27000,27000,27000,28000,30000,32000,34000,56000,58000,58000,1713,0,25000.0,20938.204789897838,3459.306647999938,57545.51028899982,84286.05896088733
1766508011,900,,Aggregated,26.400000,0.000000,25000,27000,27000,27000,28000,30000,32000,34000,56000,58000,58000,1742,0,25000.0,21037.10244899884,3459.306647999938,57545.51028899982,84305.56831228473
1766508012,900,,Aggregated,26.800000,0.000000,25000,27000,27000,27000,28000,31000,34000,55000,60000,60000,60000,1781,15,25000.0,21443.702456517116,3459.306647999938,60066.633068999865,83593.32285233015
1766508013,900,,Aggregated,27.000000,0.000000,25000,27000,27000,27000,30000,32000,60000,60000,60000,61000,61000,1848,59,25000.0,22425.27862457196,3459.306647999938,61059.13164800018,81620.84415584416
1766508014,900,,Aggregated,27.900000,0.000000,25000,27000,27000,27000,29000,32000,60000,60000,61000,61000,61000,1879,61,25000.0,22525.72957127674,3459.306647999938,61080.47897100005,81567.94731240021
1766508015,900,,Aggregated,29.100000,1.800000,25000,27000,27000,27000,30000,34000,60000,60000,63000,63000,63000,1918,74,25000.0,22843.783795051088,3459.306647999938,63103.634481999965,81057.19864442127
1766508016,900,,Aggregated,32.700000,6.000000,25000,27000,27000,27000,30000,44000,60000,60000,63000,63000,63000,1952,86,25000.0,23116.038472179804,3459.306647999938,63103.634481999965,80591.11526639345
1766508017,900,,Aggregated,33.500000,7.000000,26000,27000,27000,27000,30000,60000,60000,60000,63000,63000,63000,1993,102,26000.0,23464.736017232797,3459.306647999938,63103.634481999965,79985.09884596086
1766508018,900,,Aggregated,34.000000,8.200000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2020,107,26000.0,23597.331746805416,3459.306647999938,63103.634481999965,79824.72475247525
1766508019,900,,Aggregated,36.000000,9.800000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2048,109,26000.0,23675.713376111293,3459.306647999938,63103.634481999965,79816.962890625
1766508020,900,,Aggregated,36.800000,10.700000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2077,109,26000.0,23714.506529935454,3459.306647999938,63103.634481999965,79881.8531535869
1766508021,900,,Aggregated,36.100000,10.900000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2103,109,26000.0,23751.604599848757,3459.306647999938,63103.634481999965,79944.84783642416
1766508022,900,,Aggregated,36.000000,10.900000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2125,109,26000.0,23783.099942613622,3459.306647999938,63103.634481999965,80007.472
1766508023,900,,Aggregated,35.900000,10.900000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2151,110,26000.0,23843.79330123009,3459.306647999938,63103.634481999965,80018.55695025569
1766508024,900,,Aggregated,35.900000,10.900000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2182,111,26000.0,23905.891237139283,3459.306647999938,63103.634481999965,80048.35288725939
1766508025,900,,Aggregated,34.500000,9.100000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2213,112,26000.0,23959.935382981894,3459.306647999938,63103.634481999965,80081.61093538183
1766508026,900,,Aggregated,30.700000,5.100000,26000,27000,27000,27000,30000,60000,60000,60000,61000,63000,63000,2237,112,26000.0,23992.160247521646,3459.306647999938,63103.634481999965,80149.88556101923
1766508027,900,,Aggregated,29.600000,4.200000,26000,27000,27000,27000,30000,56000,60000,60000,61000,63000,63000,2265,112,26000.0,24027.31850330857,3459.306647999938,63103.634481999965,80198.21015452538
1766508028,900,,Aggregated,28.800000,3.000000,26000,27000,27000,27000,30000,55000,60000,60000,61000,63000,63000,2281,112,26000.0,24050.65387431254,3459.306647999938,63103.634481999965,80221.1209995616
1766508029,900,,Aggregated,27.300000,1.400000,26000,27000,27000,27000,30000,55000,60000,60000,61000,63000,63000,2314,113,26000.0,24114.91024730765,3459.306647999938,63103.634481999965,80251.88461538461
1766508030,900,,Aggregated,26.000000,0.500000,26000,27000,27000,27000,30000,51000,60000,60000,61000,63000,63000,2345,114,26000.0,24167.21300558248,3459.306647999938,63103.634481999965,80256.26780383795
1766508031,900,,Aggregated,26.400000,0.400000,26000,27000,27000,27000,30000,50000,60000,60000,61000,63000,63000,2367,114,26000.0,24191.25793544863,3459.306647999938,63103.634481999965,80277.50147866497
1766508032,900,,Aggregated,27.300000,0.500000,26000,27000,27000,27000,30000,50000,60000,60000,61000,63000,63000,2392,114,26000.0,24219.377979405475,3459.306647999938,63103.634481999965,80326.004180602
1766508033,900,,Aggregated,27.100000,0.500000,26000,27000,27000,27000,29000,50000,60000,60000,61000,63000,63000,2418,115,26000.0,24261.162765983423,3459.306647999938,63103.634481999965,80336.37965260546
1766508034,900,,Aggregated,26.500000,0.500000,26000,27000,27000,27000,30000,55000,60000,60000,61000,63000,63000,2450,120,26000.0,24367.47178828404,3459.306647999938,63103.634481999965,80212.76244897959
1766508035,900,,Aggregated,26.800000,0.500000,26000,27000,27000,27000,29000,50000,60000,60000,61000,63000,63000,2483,120,26000.0,24400.566216380557,3459.306647999938,63103.634481999965,80268.6886830447
1766508036,900,,Aggregated,26.100000,0.800000,26000,27000,27000,27000,29000,50000,60000,60000,61000,63000,63000,2510,120,26000.0,24426.09972392587,3459.306647999938,63103.634481999965,80300.92111553784
1766508037,900,,Aggregated,26.900000,0.800000,26000,27000,27000,27000,29000,49000,60000,60000,61000,63000,63000,2534,120,26000.0,24449.36797994709,3459.306647999938,63103.634481999965,80336.4404104183
1766508038,900,,Aggregated,27.100000,0.800000,26000,27000,27000,27000,29000,48000,60000,60000,61000,63000,63000,2561,120,26000.0,24475.907972436125,3459.306647999938,63103.634481999965,80374.77352596642
1766508039,900,,Aggregated,26.700000,0.800000,26000,27000,27000,27000,29000,48000,60000,60000,61000,63000,63000,2581,121,26000.0,24509.834145190987,3459.306647999938,63103.634481999965,80373.50058117008
1766508040,900,,Aggregated,27.800000,0.800000,26000,27000,27000,27000,29000,49000,60000,60000,61000,63000,63000,2614,124,26000.0,24586.96032832744,3459.306647999938,63103.634481999965,80321.80795715378
1766508041,900,,Aggregated,27.200000,0.800000,27000,27000,27000,27000,29000,48000,60000,60000,61000,63000,63000,2644,124,27000.0,24617.853563483335,3459.306647999938,63103.634481999965,80369.55030257186
1766508042,900,,Aggregated,26.000000,0.800000,27000,27000,27000,28000,29000,46000,60000,60000,61000,63000,63000,2667,124,27000.0,24643.60294182075,3459.306647999938,63103.634481999965,80400.48856392951
1766508043,900,,Aggregated,27.400000,1.000000,27000,27000,27000,28000,29000,46000,60000,60000,61000,63000,63000,2690,124,27000.0,24669.899686043467,3459.306647999938,63103.634481999965,80434.43828996283
1766508044,900,,Aggregated,27.100000,1.000000,27000,27000,27000,28000,29000,44000,60000,60000,61000,63000,63000,2709,124,27000.0,24696.584390847518,3459.306647999938,63103.634481999965,80465.94905869325
1766508045,900,,Aggregated,27.200000,1.000000,27000,27000,27000,28000,29000,40000,60000,60000,61000,63000,63000,2730,124,27000.0,24724.91969982597,3459.306647999938,63103.634481999965,80487.40036630037
1766508046,900,,Aggregated,26.300000,0.500000,27000,27000,27000,28000,29000,40000,60000,60000,61000,63000,63000,2771,126,27000.0,24795.389090235614,3459.306647999938,63103.634481999965,80489.07181522915
1766508047,900,,Aggregated,25.200000,0.400000,27000,27000,27000,28000,29000,39000,60000,60000,61000,63000,63000,2791,126,27000.0,24817.390523290185,3459.306647999938,63103.634481999965,80511.08670727338
1766508048,900,,Aggregated,25.500000,0.600000,27000,27000,27000,28000,29000,39000,60000,60000,61000,63000,63000,2818,126,27000.0,24845.68470756065,3459.306647999938,63103.634481999965,80554.39709013485
1766508049,900,,Aggregated,26.100000,0.600000,27000,27000,27000,28000,29000,38000,60000,60000,61000,63000,63000,2841,126,27000.0,24867.120179180554,3459.306647999938,63103.634481999965,80575.2168250616
1766508050,900,,Aggregated,25.500000,0.600000,27000,27000,27000,28000,29000,38000,60000,60000,61000,63000,63000,2865,128,27000.0,24914.51416358463,3459.306647999938,63103.634481999965,80540.82617801047
1766508051,900,,Aggregated,25.500000,0.500000,27000,27000,27000,28000,29000,39000,60000,60000,61000,63000,63000,2890,130,27000.0,24961.923621942547,3459.306647999938,63103.634481999965,80518.89031141868
1766508052,900,,Aggregated,25.400000,0.500000,27000,27000,27000,28000,29000,40000,60000,60000,61000,63000,63000,2929,134,27000.0,25039.685334972328,3459.306647999938,63103.634481999965,80453.79685899624
1766508053,900,,Aggregated,24.000000,0.500000,27000,27000,27000,28000,29000,39000,60000,60000,61000,63000,63000,2956,134,27000.0,25060.788812959392,3459.306647999938,63103.634481999965,80482.69790257105
1766508054,900,,Aggregated,26.800000,1.000000,27000,27000,27000,28000,29000,39000,60000,60000,61000,63000,63000,2976,134,27000.0,25076.592308531897,3459.306647999938,63103.634481999965,80516.36189516129
1766508055,900,,Aggregated,26.200000,1.000000,27000,27000,28000,28000,29000,38000,60000,60000,61000,63000,63000,3002,134,27000.0,25097.646299750155,3459.306647999938,63103.634481999965,80545.46535642905
1766508056,900,,Aggregated,26.700000,1.000000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3022,134,27000.0,25115.589102342146,3459.306647999938,63103.634481999965,80571.88716082065
1766508057,900,,Aggregated,26.800000,1.000000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3063,136,27000.0,25167.09043514527,3459.306647999938,63103.634481999965,80572.32810969638
1766508058,900,,Aggregated,25.900000,0.800000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3088,136,27000.0,25184.052973375,3459.306647999938,63103.634481999965,80607.50777202072
1766508059,900,,Aggregated,25.900000,0.900000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3111,136,27000.0,25200.197905456425,3459.306647999938,63103.634481999965,80623.0568948891
1766508060,900,,Aggregated,27.300000,1.000000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3130,136,27000.0,25214.709228891676,3459.306647999938,63103.634481999965,80652.23322683707
1766508061,900,,Aggregated,27.000000,1.000000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3157,137,27000.0,25246.70261552549,3459.306647999938,63103.634481999965,80653.28001267025
1766508062,900,,Aggregated,26.700000,0.900000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3185,139,27000.0,25286.483995663097,3459.306647999938,63103.634481999965,80623.0361067504
1766508063,900,,Aggregated,26.900000,0.700000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3225,143,27000.0,25353.64884097085,3459.306647999938,63103.634481999965,80573.40186046512
1766508064,822,,Aggregated,24.600000,0.400000,27000,27000,28000,28000,29000,34000,60000,60000,61000,63000,63000,3253,143,27000.0,25368.301806733783,3459.306647999938,63103.634481999965,80606.34276052874
